Engine size in CC,Number of female owners,Type of fuel,Number of male owners,Manufacturer,Model,Price,Power (BHP) of the car,Total number of owners,Car Transmission,Gender unclassified
1833.0,1002,petrol,2146,Honda,Stream,27.935,103.5,3415,5.0,267
1344.823529,1409,diesel,1712,Fiat,Idea,20.31264706,63.29411765,3343,5.352941176,222
2050.333333,809,petrol,2377,Honda,Prelude,27.78966667,110.66666670000001,3339,4.666666667,153
1827.8,743,petrol,2299,Hyundai,Elantra,19.055,89.2,3183,4.6,141
2315.0,406,petrol,2608,Peugeot,607,48.09553571,117.7857143,3179,5.1071428569999995,165
1998.0,789,diesel,2226,Ssangyong,Rexton,54.2675,114.0,3163,5.666666667,148
1977.1666670000002,414,diesel,2631,Volkswagen,CC,46.95322222,126.7777778,3126,6.1111111110000005,81
1424.727273,1999,petrol,756,Mini,Roadster,32.65836364,101.81818179999999,2976,6.0,221
1997.142857,716,diesel,2089,Peugeot,806,29.57028571,84.0,2975,5.0,170
2336.52,400,petrol,2362,Saab,9000,41.61600000000001,125.36,2948,4.6,186
2981.0,349,petrol,2452,Audi,S5,105.465,257.5,2930,8.0,129
1304.0,991,petrol,1782,Citroen,Nemo,13.44125,54.5,2918,5.0,145
1817.315789,832,petrol,1887,Mitsubishi,Space,23.16515789,82.15789474,2893,3.947368421,174
2116.0,530,petrol,2179,Hyundai,Sonata,31.7425,119.66666670000001,2851,4.833333333,142
1864.8,259,petrol,2484,Ford,Capri,11.7129,69.0,2795,4.0,52
1586.0,1249,petrol,1376,Fiat,Sedici,21.91166667,88.0,2784,4.666666667,159
2679.285714,362,petrol,2267,Alfa-Romeo,Brera,53.10142857,163.71428569999998,2758,6.0,129
2734.5,246,petrol,2352,Porsche,944,59.4905,137.5,2702,5.0,104
1655.741935,735,petrol,1823,Seat,Cordoba,17.31241935,66.35483871,2695,4.967741935,137
2287.6,754,petrol,1828,Citroen,C-Crosser,35.72526667,121.0,2693,4.4,111
2309.0,665,petrol,1873,Audi,Cabriolet,43.9745,98.0,2688,4.5,150
899.0,1150,petrol,1382,Fiat,Cinquecento,7.712000000000001,29.0,2674,5.0,142
2127.333333,449,petrol,2096,Mitsubishi,Galant,25.08266667,93.6,2655,4.533333333,110
1360.0,907,petrol,1592,Fiat,Qubo,16.695,54.0,2628,5.0,129
2093.0217390000003,1067,petrol,1354,Volvo,C30,32.489891300000004,113.28260870000001,2562,5.304347826,141
1741.0,711,petrol,1623,Hyundai,Lantra,16.4455,78.0,2472,4.666666667,138
1363.5,816,petrol,1524,Suzuki,Baleno,17.587,73.08333333,2472,4.083333333,132
1832.888889,751,petrol,1580,Volvo,440,20.27896296,72.85185185,2457,4.1111111110000005,126
3196.555556,252,petrol,2034,Lexus,GS,78.47722222,224.7777778,2452,0.8888888890000001,166
1262.1578949999998,967,petrol,1391,Peugeot,2008,28.87894737,89.26315789,2431,6.736842105,73
2344.0,364,petrol,1924,Volvo,S70,36.90769355,126.14516129999998,2398,4.5,110
1998.0,422,petrol,1812,Toyota,GT86,59.7575,147.0,2378,6.0,144
1735.580645,622,diesel,1576,Volkswagen,Caddy,24.75629032,81.74193548,2324,5.709677419,126
2308.285714,716,petrol,1507,Peugeot,4007,42.93428571,122.1428571,2319,3.857142857,96
2417.875,536,diesel,1576,Mercedes,GLK,59.05425,144.375,2286,6.75,174
2245.6,354,petrol,1757,Toyota,Camry,30.0062,115.46666670000002,2233,3.2,122
3106.666667,552,diesel,1573,Dodge,Nitro,47.881,141.4444444,2227,5.1111111110000005,102
2167.5,486,petrol,1624,Chrysler,Sebring,37.471875,114.5,2212,5.5,102
1594.0,595,petrol,1490,Kia,Shuma,15.16166667,75.0,2201,4.666666667,116
1591.0,881,petrol,1240,Hyundai,Veloster,27.9925,103.0,2179,5.5,58
2953.588235,350,diesel,1739,Nissan,Patrol,38.48247059,90.94117647,2177,4.882352941000001,88
1809.714286,346,diesel,1708,Peugeot,Expert,21.65952381,90.85714286,2159,5.761904762,105
4857.0,155,petrol,1882,Audi,R8,226.3833333,368.6666667,2127,6.5,90
1261.25,1361,petrol,572,Renault,Wind,22.49,80.0,2060,5.0,127
1284.8,421,petrol,1558,Skoda,Rapid,20.659000000000002,73.0,2041,5.6333333329999995,62
3228.0,170,petrol,1748,Aston-Martin,DB7,158.82299999999998,250.0,2031,4.5,113
1781.0,196,petrol,1754,Volkswagen,Corrado,35.34,118.0,2030,5.0,80
2998.0,188,petrol,1766,Toyota,Supra,81.295,250.0,2010,8.0,56
1836.875,418,petrol,1449,Fiat,Marea,20.1241875,79.875,1969,4.875,102
1908.1666670000002,505,petrol,1358,Nissan,Serena,22.95383333,67.33333333,1963,5.0,100
1707.125,579,petrol,1196,Mercedes,Vaneo,28.96891667,72.625,1947,5.0,172
3307.25,230,petrol,1639,Porsche,Panamera,173.506625,329.0,1939,8.0,70
1298.0,1226,petrol,543,Daihatsu,Copen,23.8115,64.0,1922,5.0,153
1343.0,1039,petrol,754,Honda,Logo,13.382,48.0,1905,2.5,112
1684.3043480000001,1006,petrol,786,Mini,Paceman,37.72247826,104.21739129999999,1888,6.0,96
2309.340426,324,diesel,1398,Mercedes,Viano,57.22905851,120.42553190000001,1853,5.234042553,131
2634.222222,305,petrol,1409,Volvo,960,40.7645,133.3333333,1817,4.333333333,103
2614.0,536,petrol,1162,Mazda,Tribute,38.025,129.5,1798,4.5,100
1998.0,217,petrol,1492,BMW,M135i,57.97,225.0,1782,7.0,73
2254.0,436,petrol,1193,Honda,Shuttle,30.081,110.0,1753,4.0,124
1773.823529,282,diesel,1386,Renault,Trafic,37.04635294,91.44117647,1740,6.0,72
2184.0,533,diesel,1109,Dodge,Journey,37.773,114.0,1716,5.555555556,74
2521.0924370000002,121,diesel,1532,Land-Rover,Range,107.6705126,196.3361345,1705,8.277310924,52
4089.9230770000004,121,petrol,1476,Volkswagen,Phaeton,146.27461540000002,234.84615380000002,1682,5.769230769,85
998.0,813,petrol,770,Subaru,Justy,11.745,51.0,1679,5.0,96
1906.181818,461,diesel,1096,Chevrolet,Orlando,33.43590909,108.3636364,1676,5.6363636360000005,119
2118.940476,148,diesel,1433,Mercedes,Vito,37.31220238,102.7261905,1675,5.678571429,94
2326.3589739999998,156,petrol,1461,Ford,Granada,18.84548718,87.07692308,1665,4.076923077,48
1360.0,639,petrol,938,Peugeot,Bipper,17.325,55.0,1653,5.0,76
3696.0,195,petrol,1270,Nissan,370Z,85.05325,242.0,1511,6.5,46
4493.5,95,petrol,1264,Audi,RS6,175.835,433.5,1412,7.0,53
1998.0,482,petrol,843,Mini,John,44.852,170.0,1386,6.5,61
2393.0,184,diesel,1105,Toyota,Hilux,46.60136364,110.0,1345,6.0,56
3358.666667,138,petrol,1121,Honda,Legend,69.39699999999999,173.0,1334,5.0,75
1721.5,520,petrol,679,Mazda,MX-3,22.127,83.0,1266,5.0,67
4691.0,77,petrol,1141,Maserati,GranCabrio,245.168,338.0,1264,6.0,46
2458.909091,152,petrol,1056,Ford,Scorpio,30.86290909,105.54545449999999,1261,4.454545455,53
1998.0,403,diesel,793,Ssangyong,Rodius,57.59,121.0,1261,5.428571429,65
3640.2,95,petrol,1118,Ford,Mustang,74.609,239.2,1242,3.2,29
1431.333333,597,petrol,528,Mazda,121,13.190999999999999,51.33333333,1189,5.0,64
1980.634146,143,petrol,987,Audi,Coupe,35.86943902,117.0243902,1175,5.585365854,45
1549.8,112,petrol,1008,Honda,Integra,17.5296,78.4,1142,4.6,22
5733.0,83,petrol,975,Porsche,Carrera,646.605,450.0,1108,6.0,50
1962.0588239999997,271,diesel,786,Fiat,Croma,34.33029412,105.0,1106,5.5882352939999995,49
1574.4285710000001,350,petrol,675,Opel,Zafira,35.27,112.07142859999999,1104,6.0,79
3799.0,51,petrol,990,Nissan,GT-R,177.5,419.0,1082,6.0,41
1832.3333329999998,160,diesel,882,Citroen,DS5,42.55733333,123.26666670000002,1081,6.0,39
1998.0,259,diesel,786,Ssangyong,Korando,37.904,116.08,1080,6.0,35
1642.875,240,petrol,770,Peugeot,309,14.350125,59.5,1056,4.875,46
2349.08,168,petrol,830,Audi,100,37.32636,101.12,1037,4.76,39
2144.0,62,petrol,928,Audi,Quattro,61.235,147.0,1027,5.0,37
2244.0,200,petrol,781,Ford,Probe,24.84,102.0,1014,5.0,33
1497.169492,421303,petrol,796190,Ford,Focus,30.61932203,94.03389831,1273125,5.966101695,55632
1166.142857,613290,petrol,533595,Ford,Fiesta,18.53214286,68.57142857,1198637,5.714285714,51752
1537.406593,306459,petrol,471514,Volkswagen,Golf,31.24215385,89.46153846,824931,6.164835165,46958
1219.6538460000002,333284,petrol,245569,Renault,Clio,22.1,75.57692308,608272,5.615384615,29419
1995.7777780000001,119094,petrol,402404,BMW,320i,47.84837037,126.1111111,550977,6.444444444,29479
1408.055556,294044,petrol,209196,Volkswagen,Polo,18.1925,60.96296296,534808,5.074074073999999,31568
1631.5,280679,petrol,186795,Peugeot,206,20.03375,71.33333333,495435,4.833333333,27961
1998.5,77687,petrol,388535,Ford,Mondeo,39.97375,130.25,484228,1.75,18006
1279.6956519999999,265423,petrol,151025,Nissan,Micra,20.3776087,67.95652174,443983,4.869565217,27535
1623.793103,172735,petrol,225326,Renault,Megane,26.449886699999997,87.31034483,420978,5.408866995,22917
1196.0,285378,petrol,105612,Ford,Ka+,15.46,60.8,412560,5.0,21570
1480.575,136414,petrol,244214,Honda,Civic,29.942625,106.225,402209,4.5,21581
1397.8,204802,petrol,127757,Toyota,Yaris,20.7206,74.4,358624,3.52,26065
1596.92,67663,petrol,200376,Mercedes,CLA,46.5274,131.6,284960,7.04,16921
1835.8461539999998,49082,petrol,212442,Volkswagen,Passat,46.06451282,125.43589740000002,276242,6.487179487000001,14718
2283.112903,59717,petrol,198805,Audi,A4,57.92693548,149.7096774,272157,6.161290322999999,13635
1723.0,115895,petrol,138974,Peugeot,307,27.46483636,86.45454545,269772,4.872727273,14903
1743.4418600000001,94976,petrol,158473,Citroen,Xsara,22.36209302,72.58139535,265774,4.88372093,12325
1536.0,134494,petrol,94625,Peugeot,207,21.70216667,79.76666667,241501,4.9,12382
1424.666667,88601,petrol,131091,Audi,A3,36.21929825,94.33333333,232858,6.473684211,13166
1677.949153,72304,petrol,111626,Toyota,Corolla,27.23911864,91.61016949,196677,3.033898305,12747
1292.352941,81667,petrol,101816,Skoda,Fabia,19.00794118,66.97058824,193320,5.205882353,9837
2083.523077,58632,diesel,114197,Land-Rover,Freelander,43.86363077,105.1692308,182301,5.292307692,9472
1364.0,91658,petrol,71533,Citroen,C3,22.90364865,75.64864865,172236,5.405405405,9045
1796.6,73966,petrol,85622,BMW,118i,37.4265,104.2,169590,6.2,10002
1873.261538,30960,petrol,128052,Toyota,Avensis,37.31523077,103.6769231,168970,4.323076923,9958
2979.0,21127,petrol,136621,BMW,535i,93.71425,225.0,166883,8.0,9135
2425.428571,30553,diesel,114999,Land-Rover,Discovery,107.4521429,182.5714286,152064,8.0,6512
1472.826087,60801,diesel,82971,Renault,Scenic,32.06304348,89.34782609,151720,5.956521738999999,7948
2598.818182,22490,petrol,118619,Mercedes,E,78.07322727,192.4,150215,7.672727273,9106
1847.6666670000002,51064,petrol,88331,Nissan,Almera,22.78208333,81.66666667,148234,4.916666667,8839
1205.192982,69142,petrol,69228,Seat,Ibiza,19.93814035,76.31578947,144151,5.649122807,5781
1136.692308,24815,petrol,106494,Skoda,Octavia,30.65053846,95.0,137125,6.346153846,5816
1699.119048,67384,petrol,51512,Mercedes,A,31.104511900000002,93.01190476,128418,4.5476190480000005,9522
2521.0924370000002,26437,diesel,94411,Land-Rover,Range,107.6705126,196.3361345,126471,8.277310924,5623
1963.6666670000002,29702,petrol,88266,Saab,9-3X,49.28583333,145.0,124892,6.0,6924
2261.193548,55047,petrol,57846,Toyota,RAV4,43.54851613,137.7741935,121077,1.35483871,8184
1462.3625,37730,petrol,71223,Citroen,C4,29.26025,90.625,113825,5.95,4872
1698.64,36173,petrol,66910,Peugeot,306,18.64264,67.0,108298,4.84,5215
1186.333333,75332,diesel,25022,Fiat,500L,26.29166667,74.73333333,106655,5.6,6301
1920.026316,20063,diesel,80809,Renault,Laguna,34.02059211,99.0,105599,5.552631579,4727
2151.647059,17449,petrol,80938,Honda,Accord,39.39984314,117.70588240000001,104304,5.784313725,5917
1366.294118,47268,petrol,51565,Peugeot,106,12.35588235,53.88235294,103520,4.647058824,4687
1820.65625,39048,diesel,55455,Nissan,Qashqai+2,34.93603125,97.71875,102098,5.25,7595
2790.454545,14437,diesel,79932,Audi,A6,82.06090909,199.7272727,99778,7.727272727000001,5409
1998.0,14705,petrol,80960,Jaguar,XE,65.56875,167.25,99721,8.0,4056
998.0,63323,petrol,28808,Peugeot,107,11.14333333,50.0,97048,5.0,4917
1367.272727,44016,petrol,47502,Citroen,Saxo,12.32981818,53.81818182,95825,4.818181818,4307
1470.909091,40070,petrol,50901,Ford,Fusion,19.37890909,61.27272727,95173,4.8636363639999995,4202
1855.0,26340,diesel,62488,Ford,Galaxy,53.78571429,124.8571429,94077,6.0,5249
1718.5714289999999,41218,petrol,46762,Mazda,MX-5,37.46857143,103.42857140000001,94012,5.857142857,6032
998.0,56780,petrol,33457,Kia,Picanto,16.59192308,52.84615385,93545,5.0,3308
998.0,56621,petrol,29302,Toyota,Aygo,15.20916667,53.0,92708,5.0,6785
1615.3707869999998,27912,petrol,60942,Seat,Leon,32.93965169,114.8202247,92267,6.348314607000001,3413
2095.1851850000003,17006,petrol,70401,Mazda,6,42.66935185,118.18518519999999,91737,5.907407407000001,4330
1348.285714,36158,diesel,48036,Nissan,Note,19.31857143,66.42857143,88598,5.0,4404
998.0,49889,petrol,32927,Hyundai,I10,16.011,51.77777778,85860,5.0,3044
1180.5454550000002,46305,petrol,33203,Suzuki,Swift,19.08518182,68.90909091,85317,3.727272727,5809
1905.6315789999999,31335,petrol,49655,Mazda,3,30.99513158,101.8947368,85221,5.789473684,4231
2011.5555559999998,35063,petrol,43118,Audi,TT,64.59222222,178.5555556,83573,6.777777778,5392
1971.163636,14725,diesel,61464,Volvo,V70,50.96109091,135.2909091,80758,6.181818182000001,4569
1028.923077,48698,petrol,27305,Citroen,C1,13.48615385,52.38461538,79659,5.0,3656
1482.5,31205,petrol,44024,Peugeot,308,32.33086957,103.1086957,78604,5.891304347999999,3375
1496.0,45474,petrol,27246,Mazda,2,21.6,64.625,76860,6.0,4140
2043.820513,13170,petrol,60125,Peugeot,406,28.60820513,92.82051282,76854,4.756410256000001,3559
1095.777778,38840,petrol,31900,Fiat,Panda,10.42388889,52.44444444,74835,5.0,4095
1515.282051,25461,petrol,40144,Toyota,Auris,26.97346154,85.69230769,69544,3.076923,3939
1933.021739,14240,petrol,50957,Nissan,Primera,26.51269565,93.58695652,69156,4.02173913,3959
1475.0,47347,petrol,15748,Volkswagen,Beetle,33.25025,112.75,67683,6.166666667,4588
1928.714286,9427,petrol,53513,Rover,75,39.35238095,98.04761905,65687,5.0,2747
1650.2051279999998,16891,petrol,46180,Ford,Escort,16.20874359,63.56410256,65615,4.461538462,2544
1528.807692,22704,diesel,38145,Volkswagen,Touran,32.98557692,94.03846154,65055,6.230769231,4206
1310.0,24754,petrol,36370,Suzuki,Vitara,26.803,85.71428571,64939,5.428571429,3815
2106.5,14547,petrol,44621,Volvo,S40,35.28132353,113.3529412,62671,5.176471,3503
2994.666667,14121,diesel,44046,BMW,X5,113.26933329999999,246.33333330000002,61367,8.0,3200
3041.0,17318,petrol,39339,Mercedes,CLK,72.79589474,166.3157895,60390,6.210526316,3733
1424.857143,32414,petrol,24971,Hyundai,Getz,13.63642857,69.0,60191,4.714285714,2806
998.0,24567,petrol,32920,Kia,Rio,22.95871429,80.0,59421,6.285714286,1934
1774.8125,14649,diesel,41320,Nissan,X-Trail,47.361875,113.375,58436,3.75,2467
1452.0,15661,diesel,36270,Citroen,Berlingo,27.4386,85.28,54639,6.34,2708
2178.1923079999997,9193,diesel,42242,Peugeot,407,38.72769231,114.6538462,53714,5.538461538,2279
1382.75,29176,petrol,21391,Citroen,C2,15.14,64.0,53044,5.0,2477
1448.6,18504,petrol,31972,Ford,C-MAX,32.1815,99.0,52348,6.0,1872
2748.333333,24753,petrol,23022,Mercedes,SLK,61.86283333,184.16666669999998,51401,6.833333333,3626
2876.0,13613,diesel,33840,Mercedes,ML,77.41666667,188.33333330000002,50451,7.0,2998
1374.046512,25561,petrol,21401,Mitsubishi,Colt,17.03876744,73.48837209,49760,5.302325581,2798
1460.7954550000002,15945,petrol,30071,Kia,Ceed,26.97522727,88.09090909,47530,5.8636363639999995,1514
2934.631579,5405,petrol,39156,Jaguar,S-Type,66.58842105,172.3157895,46554,5.736842105,1993
996.0,24771,petrol,17302,Suzuki,Alto,9.5628,50.0,45570,4.6,3497
1805.924528,7158,diesel,36186,Citroen,C5,34.9090566,104.2264151,45321,5.603773585,1977
1886.5555559999998,15291,diesel,27360,Ford,S-MAX,47.52333333,128.88888889999998,44627,6.0,1976
1994.0,15997,petrol,26230,Rover,2000,17.182000000000002,74.0,44277,5.0,2050
1052.272727,20167,petrol,21175,Hyundai,I20,21.846999999999998,70.72727273,42796,6.090909091,1454
1853.9,10334,petrol,30561,Rover,45,23.322,84.2,42748,3.75,1853
1921.46789,10882,petrol,28459,Volvo,V40,35.81481651,117.43119270000001,41813,6.293577982,2472
1387.6216220000001,14492,petrol,25673,Hyundai,I30,28.60918919,100.5945946,41693,5.945945946,1528
2106.5,11021,petrol,28040,Volvo,V50,36.52419118,113.3529412,41399,5.176470588,2338
1634.2,13577,diesel,25342,Kia,Sportage,43.97,115.3,40224,6.6,1305
1891.5882350000002,8835,petrol,28811,Volkswagen,Bora,25.39952941,78.85294118,39616,4.647058824,1970
1997.0,3635,diesel,34071,Jaguar,XF,78.74625,176.25,39203,8.0,1497
1969.0,11766,petrol,24389,Volvo,XC90,85.82946154,213.15384619999998,38777,8.0,2622
1757.6,6655,petrol,30041,Subaru,Impreza,30.5976,97.6,38224,1.8,1528
2031.469388,6099,petrol,29522,Saab,09-May,52.95719388,146.122449,37648,5.653061224,2027
999.0,18390,petrol,15328,Nissan,Juke,28.23090909,86.0,37282,6.454545455,3564
1861.8333329999998,9441,petrol,25664,Toyota,Celica,31.5255,109.66666670000001,37051,5.166666667,1946
2813.0,2832,petrol,32310,Jaguar,XJ,137.5695455,223.5454545,36713,8.0,1571
1729.3333329999998,12155,petrol,22209,MG,ZR,21.02333333,92.33333333,35891,5.0,1527
1981.818182,6813,petrol,26700,Audi,A5,59.43242424,150.4545455,35126,7.0,1613
2396.4,12461,petrol,20343,BMW,X3,76.5922,184.0,35033,8.0,2229
1854.2,8107,diesel,24087,Volkswagen,Sharan,45.6995,114.0,34900,6.0,2706
3005.4,3361,petrol,29319,Porsche,911,158.7922667,293.53333330000004,34267,7.466666667,1587
1683.607843,12060,petrol,19790,Mazda,323,17.34364706,70.92156863,33812,4.745098039,1962
935.625,18170,petrol,12866,Ford,Puma,30.3775,94.0625,33159,6.3125,2123
2719.842105,10212,diesel,20696,Chrysler,Voyager,39.70773684,117.57894740000002,32701,4.8421052630000005,1793
1969.0,4990,petrol,25713,Volvo,S60,52.085,223.83333330000002,32465,8.0,1762
592.5625,14893,automatic,15348,Smart,Fortwo,19.9680625,55.375,32018,2.8125,1777
2242.636364,8872,diesel,21659,Hyundai,Santa,44.14181818,144.63636359999998,31917,6.545454545,1386
1545.4285710000001,13447,diesel,16257,Mercedes,B,41.38957143,105.7142857,31487,7.285714286,1783
1837.363636,10714,petrol,18353,Fiat,Stilo,22.77681818,92.36363636,30675,5.272727273,1608
1377.566265,17246,petrol,11917,Audi,A1,27.08277108,86.63855422,30468,6.2289156629999995,1305
1298.666667,14963,petrol,13694,Renault,Modus,17.82333333,70.33333333,30302,4.666666667,1645
1479.0,11121,petrol,16828,Hyundai,Accent,14.293,75.4,29545,4.6,1596
1663.9285710000001,10821,petrol,17019,Volkswagen,Tiguan,44.30857143,108.0,29204,6.714285714,1364
1090.4,13516,petrol,13486,Suzuki,Wagon,9.8628,50.0,28979,5.0,1977
1372.666667,13083,petrol,13704,Suzuki,Jimny,25.94322222,67.0,28738,4.777777778,1951
850.2727273,17397,petrol,9662,Chevrolet,Matiz,9.492272727000001,40.81818182,28699,4.909090909,1640
2778.0,8185,petrol,18193,BMW,Z4,64.109625,202.125,28115,6.75,1737
2048.666667,7240,petrol,19736,Kia,Sorento,36.01325,151.66666669999998,27790,6.0,814
3071.0,6335,petrol,19388,Porsche,Boxster,83.50125,213.5,27299,6.5,1576
1798.0,6793,petrol,16898,Renault,Espace,59.0,166.0,25120,7.0,1429
1373.75,13785,petrol,8658,Volkswagen,Lupo,13.88308333,47.75,23836,4.75,1393
1108.0,13186,petrol,9204,Fiat,Seicento,8.17,40.0,23695,5.0,1305
1774.7789469999998,8995,diesel,13523,Seat,Altea,27.13,96.05263158,23420,5.768421053,902
2093.0217390000003,9274,petrol,12762,Volvo,C30,32.489891300000004,113.28260870000001,23360,5.304347826,1324
2222.7105260000003,2294,diesel,19018,Mercedes,Sprinter,43.06842105,104.20175440000001,22968,6.254385965,1656
1746.9444440000002,5758,petrol,15165,Seat,Alhambra,49.82277778,115.83333329999999,22258,6.0,1335
1391.023256,7517,diesel,13174,Renault,Kangoo,18.76848837,67.02325581,22014,4.860465116,1323
1197.0,10440,petrol,9972,Suzuki,Ignis,19.45142857,61.0,21985,3.571428571,1573
1466.307692,7627,petrol,12542,Fiat,Bravo,22.455,92.30769231,21088,6.0,919
1622.681818,8312,petrol,11717,Mazda,5,22.12540909,75.09090909,21055,5.5,1026
1802.774194,6663,petrol,12874,Alfa-Romeo,147,25.3433871,95.09677419,20713,5.193548387,1176
1755.75,6182,petrol,13628,Kia,Carens,31.195,105.875,20644,6.0,834
1587.222222,4275,petrol,15266,Volkswagen,Jetta,31.30566667,96.92592593,20474,6.259259258999999,933
1794.0,6438,petrol,12914,Toyota,MR2,34.19,103.0,20376,6.0,1024
1750.615385,5597,petrol,13806,Volkswagen,Scirocco,33.70615385,120.1538462,20286,6.153846154,883
1410.357143,10218,petrol,9308,Citroen,DS3,23.35964286,81.28571429,20201,5.25,675
1754.4,7669,petrol,10578,MG,TF,32.09,98.2,19277,4.0,1030
1596.92,2408,petrol,15878,Mercedes,CLA,46.5274,131.6,19268,7.04,982
1986.766667,2431,diesel,15426,Volvo,S80,50.94,138.2833333,18899,6.266666667000001,1042
1534.392857,5299,diesel,12611,Peugeot,Partner,20.36464286,82.25,18804,5.857142857,894
1586.0,7855,petrol,9604,Suzuki,SX4,20.6695,88.0,18525,4.75,1066
2967.0,4618,diesel,12911,Volkswagen,Touareg,94.098125,190.0,18356,8.0,827
2238.631579,7028,petrol,10101,Chrysler,PT,29.88478947,109.1052632,18233,4.736842105,1104
2998.0,1603,petrol,15505,BMW,740i,115.53299999999999,250.0,18193,8.0,1085
2081.375,3145,petrol,13832,Alfa-Romeo,156,32.898125,116.29166670000001,17832,5.333333333,855
1352.576923,5762,petrol,11275,Peugeot,3008,40.98307692,114.2692308,17682,7.307692307999999,645
1336.666667,10551,petrol,6133,Volkswagen,Fox,12.49833333,48.66666667,17650,5.0,966
1709.5384620000002,3821,petrol,13101,Mitsubishi,Lancer,23.01661538,90.88461538,17519,4.730769231,597
1518.0,5983,petrol,10481,Skoda,Felicia,11.370625,48.0,17356,5.0,892
1599.0,6556,petrol,9969,Hyundai,Matrix,18.512999999999998,76.0,17292,4.6,767
3999.0,1474,petrol,14972,BMW,M3,135.1055,309.0,17126,6.5,680
2239.666667,4368,petrol,11396,Toyota,Previa,43.08,105.0,16993,4.666666667,1229
1406.0,7991,petrol,7561,Audi,A2,23.0525,55.0,16803,5.0,1251
1523.741935,4299,diesel,11576,Fiat,Doblo,25.17006452,79.30645161,16756,5.516129032,881
1308.285714,8701,petrol,6981,Toyota,Starlet,11.389000000000001,53.0,16637,4.1428571430000005,955
